,Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
2842,2021,148,"Scott,Stringer",Individual,8/9/2021,Brooklyn,NY,11207.0,892,Advance Repayment,Advance Repaymnt
2843,2021,148,"Scott,Stringer",Individual,4/27/2021,Brooklyn,NY,11207.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2844,2021,148,"Scott,Stringer",Individual,5/11/2021,Brooklyn,NY,11207.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2845,2021,148,"Scott,Stringer",Individual,5/11/2021,Brooklyn,NY,11207.0,108,Advance Repayment,Advance Repaymnt
2846,2021,148,"Scott,Stringer",Individual,5/26/2021,Brooklyn,NY,11207.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2847,2021,148,"Scott,Stringer",Individual,6/8/2021,North Bergen,NJ,7047.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2848,2021,148,"Scott,Stringer",Individual,6/22/2021,North Bergen,NJ,7047.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2849,2021,148,"Scott,Stringer",Individual,7/6/2021,North Bergen,NJ,7047.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2850,2021,148,"Scott,Stringer",Individual,6/22/2021,North Bergen,NJ,7047.0,184,Advance Repayment,Advance Repaymnt
2851,2021,148,"Scott,Stringer",Individual,3/30/2021,North Bergen,NJ,7047.0,1813,Campaign Workers Salaries,Campgn Wrkrs $$
2852,2021,148,"Scott,Stringer",Individual,4/12/2021,North Bergen,NJ,7047.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2853,2021,148,"Scott,Stringer",Individual,4/27/2021,North Bergen,NJ,7047.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2854,2021,148,"Scott,Stringer",Individual,5/11/2021,North Bergen,NJ,7047.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2855,2021,148,"Scott,Stringer",Individual,5/25/2021,North Bergen,NJ,7047.0,127,Advance Repayment,Advance Repaymnt
2856,2021,148,"Scott,Stringer",Individual,5/26/2021,North Bergen,NJ,7047.0,2307,Campaign Workers Salaries,Campgn Wrkrs $$
2857,2021,2236,"Joycelyn,Taylor",Corporation,6/1/2021,,,,100,Other,Other: explntion
2858,2021,2236,"Joycelyn,Taylor",Corporation,6/1/2021,,,,150,Other,Other: explntion
2859,2021,2236,"Joycelyn,Taylor",Corporation,6/14/2021,,,,250,Other,Other: explntion
2860,2021,2236,"Joycelyn,Taylor",Corporation,6/23/2021,,,,50,Other,Other: explntion
2861,2021,2236,"Joycelyn,Taylor",Corporation,9/28/2020,,,,100,Other,Other: explntion
2862,2021,2236,"Joycelyn,Taylor",Corporation,9/24/2020,,,,100,Other,Other: explntion
2863,2021,2236,"Joycelyn,Taylor",Corporation,9/23/2020,,,,50,Other,Other: explntion
2864,2021,2236,"Joycelyn,Taylor",Corporation,9/16/2020,,,,200,Other,Other: explntion
2865,2021,2236,"Joycelyn,Taylor",Corporation,9/14/2020,,,,345,Other,Other: explntion
2866,2021,2236,"Joycelyn,Taylor",Corporation,10/1/2020,,,,200,Other,Other: explntion
2867,2021,2236,"Joycelyn,Taylor",Corporation,10/13/2020,,,,200,Other,Other: explntion
2868,2021,2236,"Joycelyn,Taylor",Corporation,10/14/2020,,,,100,Other,Other: explntion
2869,2021,2236,"Joycelyn,Taylor",Corporation,10/14/2020,,,,150,Other,Other: explntion
2870,2021,2236,"Joycelyn,Taylor",Corporation,10/16/2020,,,,200,Other,Other: explntion
2871,2021,2236,"Joycelyn,Taylor",Corporation,12/1/2020,,,,100,Other,Other: explntion
2872,2021,2236,"Joycelyn,Taylor",Corporation,12/14/2020,,,,250,Other,Other: explntion
2873,2021,2236,"Joycelyn,Taylor",Corporation,12/31/2020,,,,150,Other,Other: explntion
2874,2021,2236,"Joycelyn,Taylor",Corporation,1/4/2021,,,,100,Other,Other: explntion
2875,2021,2236,"Joycelyn,Taylor",Corporation,1/12/2021,,,,250,Other,Other: explntion
2876,2021,2236,"Joycelyn,Taylor",Corporation,2/1/2021,,,,150,Other,Other: explntion
2877,2021,2236,"Joycelyn,Taylor",Corporation,2/12/2021,,,,250,Other,Other: explntion
2878,2021,2236,"Joycelyn,Taylor",Corporation,3/1/2021,,,,150,Other,Other: explntion
2879,2021,2236,"Joycelyn,Taylor",Corporation,3/12/2021,,,,250,Other,Other: explntion
2880,2021,2236,"Joycelyn,Taylor",Corporation,3/31/2021,,,,150,Other,Other: explntion
2881,2021,2236,"Joycelyn,Taylor",Corporation,4/12/2021,,,,250,Other,Other: explntion
2882,2021,2236,"Joycelyn,Taylor",Corporation,5/12/2021,,,,250,Other,Other: explntion
2883,2021,2236,"Joycelyn,Taylor",Corporation,5/10/2021,,,,100,Other,Other: explntion
2884,2021,2236,"Joycelyn,Taylor",Corporation,5/3/2021,,,,150,Other,Other: explntion
2885,2021,2393,"Maya,Wiley",Other,6/23/2021,New York,NY,10026.0,5000,Fundraising,Fundraising
2886,2021,1545,"Eric,Adams",Corporation,6/12/2021,New York,NY,10087.0,2339,Interest Expenses,Interest Expns.
2887,2021,2242,"Dianne,Morales",Limited Liability Company,2/10/2021,The Bronx,NY,10469.0,4000,Campaign Consultants,Campgn Consuls.
2888,2021,2242,"Dianne,Morales",Limited Liability Company,3/5/2021,The Bronx,NY,10469.0,4000,Campaign Consultants,Campgn Consuls.
2889,2021,2242,"Dianne,Morales",Limited Liability Company,4/14/2021,The Bronx,NY,10469.0,4000,Campaign Consultants,Campgn Consuls.
2890,2021,2242,"Dianne,Morales",Limited Liability Company,5/21/2021,The Bronx,NY,10469.0,6000,Campaign Consultants,Campgn Consuls.
2891,2021,2242,"Dianne,Morales",Corporation,5/24/2021,Brooklyn,NY,11215.0,391,Office Expenses,Office Expenses
2892,2021,1160,"Ruben,Diaz Jr.",Other,10/30/2018,Bronx,NY,10451.0,434,Fundraising,Fundraising
2893,2021,2393,"Maya,Wiley",Corporation,6/23/2021,Newark,NJ,,31620,Campaign Workers Salaries,Campgn Wrkrs $$
2894,2021,2393,"Maya,Wiley",Corporation,1/4/2021,Newark,NJ,,3922,Campaign Workers Salaries,Campgn Wrkrs $$
2895,2021,2393,"Maya,Wiley",Corporation,3/8/2021,Newark,NJ,,12584,Campaign Workers Salaries,Campgn Wrkrs $$
2896,2021,2393,"Maya,Wiley",Corporation,1/26/2021,Newark,NJ,,12716,Campaign Workers Salaries,Campgn Wrkrs $$
2897,2021,2393,"Maya,Wiley",Corporation,4/3/2021,Newark,NJ,,23276,Campaign Workers Salaries,Campgn Wrkrs $$
2898,2021,2393,"Maya,Wiley",Corporation,5/4/2021,Newark,NJ,,25034,Campaign Workers Salaries,Campgn Wrkrs $$
2899,2021,2393,"Maya,Wiley",Corporation,6/4/2021,Newark,NJ,,25288,Campaign Workers Salaries,Campgn Wrkrs $$
2900,2021,2546,"Andrew,Yang",Limited Liability Company,6/11/2021,Staten Island,NY,10301.0,5,Other,Other: explntion
2901,2021,2618,"Curtis,Sliwa",Corporation,5/17/2021,New York,NY,10022.0,7494,Fundraising,Fundraising
2902,2021,1160,"Ruben,Diaz Jr.",Individual,7/12/2018,Bronx,NY,10475.0,53,Advance Repayment,Advance Repaymnt
2903,2021,1160,"Ruben,Diaz Jr.",Individual,7/12/2018,Bronx,NY,10475.0,35,Advance Repayment,Advance Repaymnt
2904,2021,1160,"Ruben,Diaz Jr.",Individual,7/12/2018,Bronx,NY,10475.0,163,Advance Repayment,Advance Repaymnt
2905,2021,1160,"Ruben,Diaz Jr.",Individual,4/23/2019,Bronx,NY,10475.0,99,Advance Repayment,Advance Repaymnt
2906,2021,1160,"Ruben,Diaz Jr.",Individual,6/4/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2907,2021,1160,"Ruben,Diaz Jr.",Individual,6/4/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2908,2021,1160,"Ruben,Diaz Jr.",Individual,6/4/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2909,2021,1160,"Ruben,Diaz Jr.",Individual,6/4/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2910,2021,1160,"Ruben,Diaz Jr.",Individual,6/4/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2911,2021,1160,"Ruben,Diaz Jr.",Individual,6/4/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2912,2021,1160,"Ruben,Diaz Jr.",Individual,7/2/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2913,2021,1160,"Ruben,Diaz Jr.",Individual,8/3/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2914,2021,1160,"Ruben,Diaz Jr.",Individual,8/30/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2915,2021,1160,"Ruben,Diaz Jr.",Individual,9/30/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
